Date,Region,Cost center,Project,Account,Source,Category,Event Type,PO No,Transactional value,Functional value,PO with Line item
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_2139,3258.0,3534.28,NEW_PO_2139-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_1593,1677.5,1819.75,NEW_PO_1593-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_467,780.0,846.14,NEW_PO_467-5
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_467,780.0,846.14,NEW_PO_467-6
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_2154,61150.0,66335.52,NEW_PO_2154-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5484,136.88,148.49,NEW_PO_5484-3
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_468,920.0,998.02,NEW_PO_468-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4253,3478.2,3773.15,NEW_PO_4253-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5484,547.52,593.95,NEW_PO_5484-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4243,2115.68,2295.09,NEW_PO_4243-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4828,7602.0,8246.65,NEW_PO_4828-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_484,745.3,808.5,NEW_PO_484-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5354,2478.5,2688.68,NEW_PO_5354-2
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4245,1241.5,1346.78,NEW_PO_4245-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4264,12661.65,13735.36,NEW_PO_4264-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4260,0.03,0.03,NEW_PO_4260-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5392,22.32,24.21,NEW_PO_5392-6
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_468,480.0,520.7,NEW_PO_468-5
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4813,1840.0,1996.03,NEW_PO_4813-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5485,15000.0,16272.0,NEW_PO_5485-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_3193,521.87,566.12,NEW_PO_3193-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4244,2550.0,2766.24,NEW_PO_4244-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_467,780.0,846.14,NEW_PO_467-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5484,136.88,148.49,NEW_PO_5484-2
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5486,791.31,858.41,NEW_PO_5486-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_467,480.0,520.7,NEW_PO_467-9
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4263,6055.12,6568.59,NEW_PO_4263-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4820,19300.0,20936.64,NEW_PO_4820-2
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4822,2325.0,2522.16,NEW_PO_4822-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_3335,186.25,202.04,NEW_PO_3335-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5392,8.25,8.95,NEW_PO_5392-11
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5354,55.0,59.66,NEW_PO_5354-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_468,1730.0,1876.7,NEW_PO_468-6
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4814,520.0,564.1,NEW_PO_4814-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_470,2490.0,2701.15,NEW_PO_470-4
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4261,1687.4,1830.49,NEW_PO_4261-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_467,780.0,846.14,NEW_PO_467-3
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4194,120660.0,130891.97,NEW_PO_4194-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4257,15150.0,16434.72,NEW_PO_4257-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4816,17066.0,18513.2,NEW_PO_4816-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_2599,12661.65,13735.36,NEW_PO_2599-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4256,791.31,858.41,NEW_PO_4256-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_2601,2068.8,2244.23,NEW_PO_2601-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_3367,46656.0,50612.43,NEW_PO_3367-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5487,2733.76,2965.58,NEW_PO_5487-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_2591,4100.0,4447.68,NEW_PO_2591-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4249,791.31,858.41,NEW_PO_4249-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_620,670.5,727.36,NEW_PO_620-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_5488,10560.92,11456.49,NEW_PO_5488-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4246,5792.0,6283.16,NEW_PO_4246-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4251,23000.0,24950.4,NEW_PO_4251-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4825,480.0,520.7,NEW_PO_4825-3
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_468,1080.0,1171.58,NEW_PO_468-4
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_468,920.0,998.02,NEW_PO_468-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_521,5542.5,6012.5,NEW_PO_521-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4826,23328.0,25306.21,NEW_PO_4826-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4829,1795.75,1948.03,NEW_PO_4829-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_499,277.8,301.36,NEW_PO_499-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_3336,3369.0,3654.69,NEW_PO_3336-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_467,780.0,846.14,NEW_PO_467-7
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_3371,25000.0,27120.0,NEW_PO_3371-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4820,97700.0,105984.96,NEW_PO_4820-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4813,12480.0,13538.3,NEW_PO_4813-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_467,780.0,846.14,NEW_PO_467-8
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_467,780.0,846.14,NEW_PO_467-4
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4821,3557.51,3859.19,NEW_PO_4821-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_4267,6762.6,7336.07,NEW_PO_4267-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST,NEW_PO_3343,717.5,778.34,NEW_PO_3343-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5485,-15000.0,-16272.0,NEW_PO_5485-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4260,-0.03,-0.03,NEW_PO_4260-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3371,-25000.0,-27120.0,NEW_PO_3371-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5354,-2478.5,-2688.68,NEW_PO_5354-2
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5355,-0.01,-0.01,NEW_PO_5355-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4816,-17066.0,-18513.2,NEW_PO_4816-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5478,-999.6,-1084.37,NEW_PO_5478-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_468,-920.0,-998.02,NEW_PO_468-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2593,-50073.0,-54319.19,NEW_PO_2593-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4246,-5792.0,-6283.16,NEW_PO_4246-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5482,-4678.0,-5074.69,NEW_PO_5482-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4248,-268.75,-291.54,NEW_PO_4248-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4249,-791.31,-858.41,NEW_PO_4249-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4814,-209.98,-227.79,NEW_PO_4814-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_468,-1080.0,-1171.58,NEW_PO_468-3
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4813,-1840.0,-1996.03,NEW_PO_4813-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_468,-1080.0,-1171.58,NEW_PO_468-4
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4820,-97700.0,-105984.96,NEW_PO_4820-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4821,-3557.51,-3859.19,NEW_PO_4821-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1593,-1677.5,-1819.75,NEW_PO_1593-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3338,-740.22,-802.99,NEW_PO_3338-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4820,-19300.0,-20936.64,NEW_PO_4820-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5484,-136.88,-148.49,NEW_PO_5484-3
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4813,-12480.0,-13538.3,NEW_PO_4813-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4826,-23328.0,-25306.21,NEW_PO_4826-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4828,-7602.0,-8246.65,NEW_PO_4828-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3335,-186.25,-202.04,NEW_PO_3335-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2592,-2996.35,-3250.44,NEW_PO_2592-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4817,-7013.0,-7607.7,NEW_PO_4817-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4253,-3478.2,-3773.15,NEW_PO_4253-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_467,-780.0,-846.14,NEW_PO_467-5
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_467,-780.0,-846.14,NEW_PO_467-3
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4244,-2550.0,-2766.24,NEW_PO_4244-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_467,-780.0,-846.14,NEW_PO_467-4
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3140,-669.99,-726.81,NEW_PO_3140-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2139,-3258.0,-3534.28,NEW_PO_2139-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4822,-2325.0,-2522.16,NEW_PO_4822-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5479,-2204.25,-2391.17,NEW_PO_5479-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4267,-6762.6,-7336.07,NEW_PO_4267-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3193,-521.87,-566.12,NEW_PO_3193-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4777,-403.1,-437.28,NEW_PO_4777-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5480,-12146.4,-13176.41,NEW_PO_5480-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_467,-780.0,-846.14,NEW_PO_467-6
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5392,-8.25,-8.95,NEW_PO_5392-11
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2599,-12661.65,-13735.36,NEW_PO_2599-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_467,-780.0,-846.14,NEW_PO_467-7
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3169,-586.47,-636.2,NEW_PO_3169-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2594,-2996.35,-3250.44,NEW_PO_2594-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4814,-520.0,-564.1,NEW_PO_4814-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_467,-780.0,-846.14,NEW_PO_467-2
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4813,-17280.0,-18745.34,NEW_PO_4813-4
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5488,-10560.92,-11456.49,NEW_PO_5488-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3336,-3369.0,-3654.69,NEW_PO_3336-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3343,-717.5,-778.34,NEW_PO_3343-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4829,-1795.75,-1948.03,NEW_PO_4829-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_499,-277.8,-301.36,NEW_PO_499-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5484,-547.52,-593.95,NEW_PO_5484-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3340,-7650.0,-8298.72,NEW_PO_3340-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5481,-3483.18,-3778.55,NEW_PO_5481-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2602,-4461.0,-4839.29,NEW_PO_2602-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5483,-3043.34,-3301.42,NEW_PO_5483-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3158,-10091.88,-10947.67,NEW_PO_3158-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_468,-920.0,-998.02,NEW_PO_468-2
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5392,-22.32,-24.21,NEW_PO_5392-6
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2154,-61150.0,-66335.52,NEW_PO_2154-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_484,-745.3,-808.5,NEW_PO_484-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5486,-791.31,-858.41,NEW_PO_5486-1
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5347,-305.01,-330.87,NEW_PO_5347-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_521,-5542.5,-6012.5,NEW_PO_521-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_468,-1730.0,-1876.7,NEW_PO_468-6
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_468,-480.0,-520.7,NEW_PO_468-5
2024-06-01,Germany,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4256,-791.31,-858.41,NEW_PO_4256-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4257,-15150.0,-16434.72,NEW_PO_4257-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_467,-780.0,-846.14,NEW_PO_467-8
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4251,-23000.0,-24950.4,NEW_PO_4251-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3367,-46656.0,-50612.43,NEW_PO_3367-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2604,-16456.0,-17851.47,NEW_PO_2604-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2601,-2068.8,-2244.23,NEW_PO_2601-1
2024-06-01,Germany,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4825,-480.0,-520.7,NEW_PO_4825-3
